,Text,Predicted Label,LLM Response,True Label,Prediction Time
253,An employee was setting up a conference room (tables and chairs). He tripped over the tablecloth on a table and fell hitting his head against the table and the floor.,Cerebral and other intracranial hemorrhages,Cerebral and other,"Soreness, pain, hurt-nonspecified injury",0.5101726055145264
255,"On 11/16/2016, at 3:30 PM, an employee was struck by an aircraft ground support vehicle and suffered severe head injuries.","Traumatic injuries and disorders, n.e.c.",Traumatic injuries and disorders,"Intracranial injuries, unspecified",0.5122063159942627
258,"An employee was getting down from the back of a trailer and pulled the door down. His hand was in the threshold and the door clipped his left ring finger, partially amputating it.","Amputations, avulsions, enucleations  unspecified","Amputations, av",Amputations,0.5083565711975098
261,"An employee was trying to dislodge a bucket from a skid steer. Once the pin was dislodged, the bucket fell on the employee's right big toe and the toe was amputated.",Amputations,Amputations,Amputations involving bone loss,0.5004794597625732
264,An employee was injured when he fell while connecting steel on the FMC Tower project in Philadelphia.,"Traumatic injuries and disorders, n.e.c.",Traumatic injuries and disorders,"Traumatic injuries and disorders, unspecified",0.5093188285827637
265,An employee was adjusting the forks on a forklift when a fork slipped and crushed his finger against the mast of the forklift. This resulted in surgical amputation to the first knuckle.,Amputations,Amputations,Amputations involving bone loss,0.4650900363922119
269,"An employee was cutting a piece of polycarbonate board with a miter saw. While operating the saw, the employee cut his left index finger. The fingertip was amputated at the hospital.","Amputations, avulsions, enucleations  unspecified","Amputations, av",Amputations,0.5484714508056641
270,"An employee was stepping off a scissor lift onto a steel structure while tied off to a plumb line when they slipped and fell, resulting in a fractured left hip and elbow.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5107042789459229
271,An employee was moving a girder and was pinched between a girder and a piece of steel resulting in a broken pelvis.,"Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5092182159423828
273,An employee was spotting for a construction vehicle as it backed up. The vehicle struck the employee.,Crushing injuries,Crushing injuries,"Traumatic injuries and disorders, unspecified",0.4638228416442871
275,An employee removed the panel from an HVAC unit to look at the belt. The employee pushed on the belt and the unit's fan activated and amputated the distal phalanx of their right index finger.,Amputations,Amputations,Amputations involving bone loss,0.5016608238220215
277,"An employee was laying deck. He was attempting to untangle his retractable when he fell 27 feet onto the concrete floor below. He suffered a back fracture and puncture wound near the liver, requiring hospitalization and surgery. His retractable was not worn at the time of the incident.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5569560527801514
279,"On 08/15/2017, an employee was struck by a high lift truck while operating an electric jack, requiring hospitalization for severe leg injuries.","Traumatic injuries and disorders, n.e.c.",Traumatic injuries and disorders,"Soreness, pain, hurt-nonspecified injury",0.5114667415618896
280,An employee suffered heat exhaustion while working at the tire store on 7/18/15 and was hospitalized overnight.,"Heat exhaustion, fatigue","Heat exhaustion, fatigue","Heat exhaustion, prostration",0.526482343673706
285,An employee suffered a severe burn injury while working on a power pole when he made contact with a live wire. The employee was sent to Utah Burn Center.,Electrical burns  any degree,Electrical burns  any,"Electrical burns, unspecified",0.5142960548400879
286,"On April 11, 2023, at 3:20 PM, an employee was standing inside of the building at the receiving bay waiting for a farm tractor to arrive. While approaching the receiving bay, the tractor collided with the building and struck the injured employee in the process. The employee was caught between the back wall and the front bucket of the tractor, resulting in rib fractures as well as head lacerations and contusions and were hospitalized.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5557103157043457
288,An employee was walking to the store loading dock when he slipped and fell on ice. He injured his hip and buttocks area.,"Abrasions, scratches","Abrasions, scratches","Soreness, pain, hurt-nonspecified injury",0.5100514888763428
290,"An employee was pulling a mold out of a machine when the mold pinned the employee's hand against the machine, causing a laceration and fracture to the hand that required surgery and hospitalization.",Fractures (except skull fractures) and concussions,22,Fractures,0.4196133613586426
291,An employee was bitten by a spider while handling baggage. The employee became ill and the area that was bitten became swollen.  The employee was hospitalized.,Other or unspecified allergic reactions,Other or unspecified allergic reactions,"Poisoning, including poisoning-related asphyxia",0.5180528163909912
293,An employee fractured his vertebrae while attempting to lift a military trailer tire for repairs. He was hospitalized.,"Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5138401985168457
294,"At approximately 09:00 a.m., an employee entered the attic area of the building to look for extra ceiling panels. He was making his way through the attic when he came across a surface that appeared to be concrete (this was actually the backside of the sheetrock that served as a ceiling to the area below). When he placed his foot on the surface, the sheetrock collapsed, and he fell from the 18-foot ceiling to the concrete below. He struck an automotive training aid tire with his left wrist as he fell on his back. He fractured his back, requiring surgery, and bruised his wrist.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5532162189483643
296,An employee was dragging an ice cooler to her car using a metal hook and fell. The employee suffered fractures to her back and hip.,"Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5105781555175781
297,An employee was working on a sling for a three-part form when the safety latch unhooked and fell on the employee's head. The employee suffered a head laceration and broken jaw.,"Cuts, lacerations","Cuts, lacer",Fractures,0.514707088470459
