,Text,Predicted Label,LLM Response,True Label,Prediction Time
591,"An employee slipped while descending a ladder and fell, landing on the ladder and then on the floor about 5 feet below. The employee suffered a compound fracture of the left ankle, a left shoulder dislocation, and a broken nose.",Fractures,Fractures,Fractures and dislocations,0.2486112117767334
598,"An employee tripped while carrying boxes, rolling her ankle and falling. She suffered stomach pains and was hospitalized.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5366470813751221
608,"An employee was changing a belt on the motor of a blower machine. The employee's left ring finger was pinched between the belt and a pulley; the employee was hospitalized, requiring surgery.",Unknown,"Soreness, pain, hurt-nonspecified",Amputations,0.5312657356262207
610,"An employee was sweeping the deck after pulling back layers of roofing material and exposing the composite deck. The employee fell through an opening through the interior drop ceiling approximately nine feet to the floor below suffering bruising and lacerations to the back, head, and legs.","Cuts, lacerations","Cuts, lacerations",Cuts and abrasions or bruises,0.3942856788635254
616,An employee was retrieving an item from his vehicle when he slipped and fell on the concrete. The employee was hospitalized for a left tibia/fibula injury.,Fractures,Fractures,"Soreness, pain, hurt-nonspecified injury",0.2449798583984375
639,"On July 17, 2024, an agent was conducting airborne tactical insertion training when they landed faster than expected and sustained a fractured sacrum, a laceration to their right shin, a puncture wound to the top of their left foot, and multiple abrasions to the lower extremities.",Fractures,Fractures,"Fractures and surface, flesh wounds",0.24828267097473145
641,An employee was taking down cement forms when their pinky finger was smashed by rebar material.,Unknown,"Soreness, pain, hurt-nonspecified",Crushing injuries,0.5290648937225342
645,"An employee was preparing to unload a truck at a loading dock. There was an exposed wire hanging from the ceiling of the loading dock, and when the employee opened the dock door, the door contacted the wire, causing the employee to suffer an electrical shock.","Electrocutions, electric shocks","Electrocutions, electric shocks","Electrocution, electric shock",0.38671278953552246
648,An employee was standing on the side of the highway when he was struck by a passing vehicle's side mirror. The employee was admitted to the hospital for facial surgery.,"Cuts, lacerations","Cuts, lacerations","Soreness, pain, hurt-nonspecified injury",0.39840078353881836
653,Employee was roll forming steel when his left hand and arm were caught in the rollers. Employee underwent emergency surgery and was hospitalized overnight.,Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5343191623687744
654,An employee had finished his shift where he assisted in the clean-out of a large manufacturing oven. He left work and was hospitalized later that night with heat stress symptoms and acute renal failure.,Multiple effects of heat and light,Multiple effects of heat and light,"Effects of heat and light, unspecified",0.385176420211792
659,"An employee was clearing a jam in a vacuum. Four fingers on his right hand were caught inside the collection bag by the vacuum's fan blades. He suffered an amputation to the index fingertip, abrasions to the thumb, a skin avulsion to the middle finger, and abrasions and bruising to the ring finger.",Amputations,Amputations,"Amputations, avulsions, enucleations  unspecified",0.25844359397888184
661,An employee was walking in the yard when he tripped over a piece of wood and injured his back.,Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5321106910705566
666,"An employee was sitting at her post in or near a school gymnasium while the floor was being stripped and waxed. Vapors emitted from the process aggravated her asthma, requiring hospitalization.",Unknown,"Other respiratory system symptoms-toxic, noxious,","Other respiratory system symptoms-toxic, noxious, or allergenic effect",0.5335605144500732
668,"An employee was putting an extension on the fork of a forklift when the extension dropped onto their right middle finger, amputating it at the first joint.",Amputations,Amputations,Amputations involving bone loss,0.24883604049682617
676,"An employee tripped while walking to the refrigerator in the dining area, falling to the floor and injuring a ball socket. The employee required surgery.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5173568725585938
680,An employee was welding a beam during steel erection activities for a commercial building. The employee's knee got caught between the boom net and a beam.,Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5233163833618164
682,"A driver fell to the ground while stepping into the bus and suffered a head laceration, a broken clavicle, five broken ribs, a punctured lung, and a brain bleed.",Internal injuries to organs and blood vessels of the trunk,Internal injuries to organs and blood vessels of the trunk,"Injuries to the brain, spinal cord and severe wounds, internal injuries",0.5225529670715332
683,"An employee was packing up shoes in a heavy plastic case when it fell and lacerated his right index finger. The laceration became infected, and his right index fingertip and entire middle finger had to be amputated.",Amputations,Amputations,"Cuts, lacerations",0.2455918788909912
684,An employee was pouring a copper food additive into a bucket when the product splashed into his eyes and face. The employee also inhaled and ingested the substance. The employee suffered copper poisoning.,"Poisoning, including poisoning-related asphyxia","Poisoning, including poisoning-related asphyxia","Multiple poisoning, toxic, noxious, or allergenic effects",0.5181329250335693
685,"Security employees were working to apprehend a shoplifter. When they engaged the shoplifter, the shoplifter shot an employee in the leg. The employee's leg was fractured and required surgery.",Fractures,Fractures,Gunshot wounds,0.24883794784545898
690,A maintenance technician was grinding on a piece of metal using a 7-inch electric hand grinder when part of the grinding disc broke off and hit the employee in the pelvic region. The employee was hospitalized.,Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5333056449890137
692,"An employee was conducting a knife change on a mechanical shear when a holder from a cassette slid down, compressing the employee between the machine housing and the cassette holder. They sustained fractures to the pelvis and right leg as well as a partially collapsed lung.","Fractures and other injuries, unspecified","Fractures and other injuries, unspecified","Fractures and other injuries, n.e.c.",0.49115729331970215
693,An employee was walking on a 40 inch high work platform and was stepping down to a lower elevation of the work platform when he slipped off the platform and struck his ribs on the left side. The employee suffered a pneumothorax and several fractured ribs and was hospitalized.,Fractures,Fractures,Internal injuries to organs and blood vessels of the trunk,0.25238895416259766
700,An employee was driving a 4x4 all-terrain vehicle when it hit a tree stump and rolled down a steep hill. The employee suffered a neck injury and an abrasion to the left shin and was hospitalized.,Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5203046798706055
